country,station id,date,rain (in),temperature (F),relative humidity (%),specific humidity (g/kg)
Mozambique,673410,05-20-2008,0,70.2,72.23888,11.51729
Mozambique,673410,05-21-2008,0,69,68.37857,10.45716
Mozambique,673410,05-22-2008,0,70.2,71.73034,11.43565
Mozambique,673410,05-23-2008,0,69.5,76.9048,11.97501
Mozambique,673410,05-24-2008,0,71,70.79883,11.59975
Mozambique,673410,05-25-2008,0,71.6,74.94664,12.53894
Mozambique,673410,05-26-2008,0,71.4,76.78479,12.76139
Mozambique,673410,05-27-2008,0,71.1,74.64286,12.27617
Mozambique,673410,05-28-2008,0,71.3,69.34322,11.4767
Mozambique,673410,05-29-2008,0,70.2,74.30474,11.84903
Mozambique,673410,05-30-2008,0,71.3,66.45647,10.99573
Mozambique,673410,05-31-2008,0,73.3,55.5841,9.832754
Mozambique,673410,06-01-2008,0,71.4,72.85821,12.104
Mozambique,673410,06-02-2008,0,70.4,73.02547,11.72376
Mozambique,673410,06-03-2008,0,72.5,75.80918,13.07947
Mozambique,673410,06-04-2008,0.83,70.1,73.77477,11.72359
Mozambique,673410,06-05-2008,0,65.7,67.54748,9.211558
Mozambique,673410,06-06-2008,0,66.2,64.7224,8.979535
Mozambique,673410,06-07-2008,0,65.6,70.78526,9.621998
Mozambique,673410,06-08-2008,0,68.2,68.78772,10.23348
Mozambique,673410,06-09-2008,0,65.1,64.5987,8.624399
Mozambique,673410,06-10-2008,0,64.5,65.00481,8.498248
Mozambique,673410,06-11-2008,0,68.1,49.12818,7.270632
Mozambique,673410,06-12-2008,0,68,50.9796,7.519858
Mozambique,673410,06-13-2008,0,67.5,69.21159,10.05027
Mozambique,673410,06-14-2008,0,70.5,60.24687,9.693336
Mozambique,673410,06-15-2008,0,69.7,58.64341,9.178595
Mozambique,673410,06-16-2008,0,69.8,73.74856,11.59921
Mozambique,673410,06-17-2008,0,71.5,74.67661,12.45083
Mozambique,673410,06-18-2008,NA,69.4,76.89695,11.93261
Mozambique,673410,06-19-2008,0.2,65.4,92.97396,12.57295
Mozambique,673410,06-20-2008,0,69.4,82.75812,12.84923
Mozambique,673410,06-21-2008,0,71,66.18878,10.83946
Mozambique,673410,06-22-2008,0,70.6,75.65475,12.2326
Mozambique,673410,06-23-2008,0,69.6,81.34129,12.71486
Mozambique,673410,06-24-2008,0,69.1,79.34144,12.18807
Mozambique,673410,06-25-2008,0,68.1,72.04553,10.68426
Mozambique,673410,06-26-2008,0,65.8,80.80422,11.07016
Mozambique,673410,06-27-2008,0,65.1,77.93322,10.41592
Mozambique,673410,06-28-2008,0,63.7,81.52916,10.37614
Mozambique,673410,06-29-2008,0,65.4,76.57839,10.34183
Mozambique,673410,06-30-2008,0,66.3,70.85302,9.869528
Mozambique,673410,07-01-2008,0,67.8,66.08205,9.69344
Mozambique,673410,07-02-2008,0,70.8,42.32727,6.868301
Mozambique,673410,07-03-2008,0,68,53.89404,7.951837
Mozambique,673410,07-04-2008,0,72.4,52.52839,9.010092
Mozambique,673410,07-05-2008,0,72.7,55.70832,9.656541
Mozambique,673410,07-06-2008,0,66.6,49.65708,6.977048
Mozambique,673410,07-07-2008,0,67.2,53.98688,7.747974
Mozambique,673410,07-08-2008,0,71.3,52.57348,8.68656
Mozambique,673410,07-09-2008,0,73.6,63.25626,11.31349
Mozambique,673410,07-10-2008,0,68.8,65.9527,10.01459
Mozambique,673410,07-11-2008,0,60.9,56.66567,6.518695
Mozambique,673410,07-12-2008,,,,
Mozambique,673410,07-13-2008,0.04,64.8,54.26973,7.163709
Mozambique,673410,07-14-2008,0,62.9,63.17267,7.805157
Mozambique,673410,07-15-2008,0,64,64.94864,8.342995
Mozambique,673410,07-16-2008,0,68.7,48.30299,7.297463
Mozambique,673410,07-17-2008,0,68.1,69.02428,10.23343
Mozambique,673410,07-18-2008,0.04,66.9,76.69887,10.91489
Mozambique,673410,07-19-2008,0,67.1,78.08569,11.19117
Mozambique,673410,07-20-2008,0,66.7,79.4493,11.23052
Mozambique,673410,07-21-2008,0,67.2,82.33396,11.84552
Mozambique,673410,07-22-2008,0,67.4,80.62768,11.67919
Mozambique,673410,07-23-2008,0.02,66.1,82.26494,11.39044
Mozambique,673410,07-24-2008,0,67.1,78.36242,11.2311
Mozambique,673410,07-25-2008,0.02,68.2,73.86961,10.99456
Mozambique,673410,07-26-2008,0,67.9,75.96804,11.19215
Mozambique,673410,07-27-2008,0,71.2,58.40486,9.622817
Mozambique,673410,07-28-2008,0,69.2,60.30847,9.279771
Mozambique,673410,07-29-2008,0.04,66.9,70.91085,10.08616
Mozambique,673410,07-30-2008,0,68.1,67.55567,10.01437
Mozambique,673410,07-31-2008,0,73.6,36.6319,6.532771
Mozambique,673410,08-01-2008,0,71.9,45.77957,7.714831
Mozambique,673410,08-02-2008,0,67.9,74.36954,10.95508
Mozambique,673410,08-03-2008,0,68.5,77.91646,11.72216
Mozambique,673410,08-04-2008,0,66.7,74.5308,10.53082
Mozambique,673410,08-05-2008,0,67.7,71.49641,10.45642
Mozambique,673410,08-06-2008,0,69.7,72.96286,11.43539
Mozambique,673410,08-07-2008,0,72.1,46.32047,7.859659
Mozambique,673410,08-08-2008,0,69.2,70.12635,10.80038
Mozambique,673410,08-09-2008,0,69.1,64.34681,9.870842
Mozambique,673410,08-10-2008,0,67,57.66774,8.221623
Mozambique,673410,08-11-2008,0,66.7,63.38176,8.94695
Mozambique,673410,08-12-2008,0,68.5,64.51182,9.693616
Mozambique,673410,08-13-2008,0,72.1,55.02997,9.345881
Mozambique,673410,08-14-2008,0,71.1,59.6706,9.799088
Mozambique,673410,08-15-2008,0,71.6,69.1283,11.55866
Mozambique,673410,08-16-2008,0,70.9,63.63045,10.38228
Mozambique,673410,08-17-2008,0.08,64.1,75.38193,9.725268
Mozambique,673410,08-18-2008,0.08,63.5,78.93406,9.973249
Mozambique,673410,08-19-2008,0,68.3,66.37424,9.906468
Mozambique,673410,08-20-2008,0,69.4,66.4918,10.30786
Mozambique,673410,08-21-2008,0,70.1,71.46789,11.35447
Mozambique,673410,08-22-2008,0,70.5,68.53083,11.03511
Mozambique,673410,08-23-2008,0,70.2,70.72264,11.27389
Mozambique,673410,08-24-2008,0,68.6,75.22378,11.35344
Mozambique,673410,08-25-2008,0,77.2,45.85269,9.235189
Mozambique,673410,08-26-2008,0,72.1,72.41155,12.31994
Mozambique,673410,08-27-2008,0,72.4,78.75216,13.54523
Mozambique,673410,08-28-2008,0,82.7,42.92769,10.35773
Mozambique,673410,08-29-2008,0,74.1,60.67456,11.03352
Mozambique,673410,08-30-2008,0,77.7,50.98895,10.4485
Mozambique,673410,08-31-2008,0,86.1,19.08959,5.121282
Mozambique,673410,09-01-2008,0,68.8,53.60408,8.130251
Mozambique,673410,09-02-2008,0,68.2,51.77029,7.689984
Mozambique,673410,09-03-2008,0,69.4,56.09788,8.688039
Mozambique,673410,09-04-2008,0,69.4,64.84437,10.05091
Mozambique,673410,09-05-2008,0,77.8,46.27093,9.507656
Mozambique,673410,09-06-2008,0,70,54.55705,8.624015
Mozambique,673410,09-07-2008,0,68.9,65.9635,10.05085
Mozambique,673410,09-08-2008,0,75.3,67.57935,12.80603
Mozambique,673410,09-09-2008,0,74.3,76.2165,13.97779
Mozambique,673410,09-10-2008,0,74.8,72.65329,13.5456
Mozambique,673410,09-11-2008,NA,69.3,62.09152,9.588672
Mozambique,673410,09-12-2008,0.12,64.4,80.42202,10.48974
Mozambique,673410,09-13-2008,0,67.6,62.57044,9.112111
Mozambique,673410,09-14-2008,0,69.7,59.07062,9.245836
Mozambique,673410,09-15-2008,0,73.6,52.87905,9.446851
Mozambique,673410,09-16-2008,0,79.1,33.09267,7.086772
Mozambique,673410,09-17-2008,0,70.5,64.50252,10.38236
Mozambique,673410,09-18-2008,0,74.1,57.1025,10.37985
Mozambique,673410,09-19-2008,0,73.7,59.76917,10.72195
Mozambique,673410,09-20-2008,0.01,61.2,86.48095,10.07658
Mozambique,673410,09-21-2008,0.31,64.6,59.30637,7.777
Mozambique,673410,09-22-2008,0,64.4,56.69921,7.381603
Mozambique,673410,09-23-2008,0,79,28.7399,6.130902
Mozambique,673410,09-24-2008,0,76.4,54.9876,10.79537
Mozambique,673410,09-25-2008,0,70.9,72.81347,11.89146
Mozambique,673410,09-26-2008,0,78,69.03251,14.3201
Mozambique,673410,09-27-2008,0.01,70.7,62.47805,10.12359
Mozambique,673410,09-28-2008,0,69.3,62.54132,9.658541
Mozambique,673410,09-29-2008,0,70.7,70.77031,11.47659
Mozambique,673410,09-30-2008,0,80.9,50.15051,11.4209
Mozambique,673410,10-01-2008,0,73.4,66.20884,11.76543
Mozambique,673410,10-02-2008,0,86.7,43.78907,12.02436
Mozambique,673410,10-03-2008,0,72.6,59.21112,10.23272
Mozambique,673410,10-04-2008,0,72.2,70.16866,11.97628
Mozambique,673410,10-05-2008,0.01,71.7,73.6553,12.3634
Mozambique,673410,10-06-2008,0,69.4,68.66366,10.64673
Mozambique,673410,10-07-2008,0,70.7,66.86724,10.83947
Mozambique,673410,10-08-2008,0,73.9,65.10447,11.76513
Mozambique,673410,10-09-2008,0,75.2,60.80346,11.47442
Mozambique,673410,10-10-2008,0,72.3,62.21607,10.64634
Mozambique,673410,10-11-2008,0,72,61.95968,10.49453
Mozambique,673410,10-12-2008,0,75.3,61.24689,11.5976
Mozambique,673410,10-13-2008,0,83.5,49.09049,12.16799
Mozambique,673410,10-14-2008,0,75.2,71.68823,13.54543
Mozambique,673410,10-15-2008,0,74.8,66.58907,12.40645
Mozambique,673410,10-16-2008,0,75.9,73.76138,14.27233
Mozambique,673410,10-17-2008,0.03,77.8,66.43643,13.68568
Mozambique,673410,10-18-2008,0,74,63.30111,11.47568
Mozambique,673410,10-19-2008,0,74.4,68.43965,12.58307
Mozambique,673410,10-20-2008,0,78.1,69.7594,14.52044
Mozambique,673410,10-21-2008,0,78.6,68.38074,14.46936
Mozambique,673410,10-22-2008,NA,77.9,68.78507,14.22092
Mozambique,673410,10-23-2008,0.04,70.1,64.22759,10.19704
Mozambique,673410,10-24-2008,0,77.3,59.56305,12.05688
Mozambique,673410,10-25-2008,0.04,68.8,71.09251,10.80017
Mozambique,673410,10-26-2008,0.02,69.3,69.63882,10.76181
Mozambique,673410,10-27-2008,0,74.7,60.96078,11.31244
Mozambique,673410,10-28-2008,NA,76.4,70.32364,13.83151
Mozambique,673410,10-29-2008,0.01,75,72.16898,13.54552
Mozambique,673410,10-30-2008,0.04,78.5,70.76282,14.92834
Mozambique,673410,10-31-2008,0,76.9,75.64006,15.13787
Mozambique,673410,11-01-2008,0,78.6,72.24171,15.29393
Mozambique,673410,11-02-2008,0,84.4,56.56712,14.45314
Mozambique,673410,11-03-2008,NA,77.6,70.43638,14.42052
Mozambique,673410,11-04-2008,0.16,71.6,65.3176,10.91726
Mozambique,673410,11-05-2008,0,74,66.03928,11.97568
Mozambique,673410,11-06-2008,0,75.1,82.53259,15.56139
Mozambique,673410,11-07-2008,0.02,79.7,66.40261,14.56828
Mozambique,673410,11-08-2008,0.35,68.4,72.84583,10.91643
Mozambique,673410,11-09-2008,0,68,73.59024,10.87714
Mozambique,673410,11-10-2008,0,77.3,64.78734,13.12282
Mozambique,673410,11-11-2008,NA,82,65.28471,15.44626
Mozambique,673410,11-12-2008,0.04,76.1,85.72839,16.72323
Mozambique,673410,11-13-2008,0.31,78,81.0468,16.83784
Mozambique,673410,11-14-2008,0.91,76.9,85.19173,17.06928
Mozambique,673410,11-15-2008,0.28,77.9,69.02281,14.2705
Mozambique,673410,11-16-2008,0,75.1,71.67911,13.49819
Mozambique,673410,11-17-2008,0.16,75.6,75.53572,14.47213
Mozambique,673410,11-18-2008,0.43,72.6,86.73155,15.03218
Mozambique,673410,11-19-2008,0,73.9,75.39794,13.6407
Mozambique,673410,11-20-2008,0.01,78.1,70.96921,14.77452
Mozambique,673410,11-21-2008,0,77.1,70.87686,14.27143
Mozambique,673410,11-22-2008,0,77.8,65.9771,13.59028
Mozambique,673410,11-23-2008,0,79.4,67.75712,14.72138
Mozambique,673410,11-24-2008,0,80.3,69.49104,15.5573
Mozambique,673410,11-25-2008,0,81,64.51139,14.76907
Mozambique,673410,11-26-2008,0,80.9,65.16954,14.87214
Mozambique,673410,11-27-2008,0,82.4,62.05273,14.86799
Mozambique,673410,11-28-2008,0,82,65.28471,15.44626
Mozambique,673410,11-29-2008,0,82.5,65.56028,15.7679
Mozambique,673410,11-30-2008,0,82.6,56.9391,13.72189
Mozambique,673410,12-01-2008,0,75.7,67.38449,12.94154
Mozambique,673410,12-02-2008,0.02,83.2,61.92878,15.23045
Mozambique,673410,12-03-2008,0,83.1,61.4941,15.07337
Mozambique,673410,12-04-2008,0.04,79.9,75.62111,16.72141
Mozambique,673410,12-05-2008,0,79,78.95128,16.95253
Mozambique,673410,12-06-2008,0.75,77.8,77.80277,16.04995
Mozambique,673410,12-07-2008,0,77.6,66.64658,13.6382
Mozambique,673410,12-08-2008,0,77.8,63.50012,13.07601
Mozambique,673410,12-09-2008,0,79.7,66.40261,14.56828
Mozambique,673410,12-10-2008,0,80.7,59.13336,13.39501
Mozambique,673410,12-11-2008,0,81.4,64.99863,15.07843
Mozambique,673410,12-12-2008,0,81.6,69.85109,16.32201
Mozambique,673410,12-13-2008,0,80,72.85915,16.158
Mozambique,673410,12-14-2008,0,83.3,64.97571,16.03925
Mozambique,673410,12-15-2008,NA,78.4,73.72105,15.5067
Mozambique,673410,12-16-2008,0.47,72.3,89.12117,15.29309
Mozambique,673410,12-17-2008,0.55,79.5,73.06424,15.93824
Mozambique,673410,12-18-2008,0,79.8,75.86966,16.72154
Mozambique,673410,12-19-2008,0.03,83.2,66.75821,16.43003
Mozambique,673410,12-20-2008,0,82.2,73.04818,17.41617
Mozambique,673410,12-21-2008,0,83.2,71.91403,17.7126
Mozambique,673410,12-22-2008,0,86.7,64.23701,17.6997
Mozambique,673410,12-23-2008,0,81.3,71.74592,16.60487
Mozambique,673410,12-24-2008,0,79.8,69.44346,15.29206
Mozambique,673410,12-25-2008,0.04,71.3,75.44763,12.49469
Mozambique,673410,12-26-2008,0.08,76.4,74.82568,14.72491
Mozambique,673410,12-27-2008,0.24,77.8,83.25284,17.18599
Mozambique,673410,12-28-2008,0.04,78.1,86.69466,18.08426
Mozambique,673410,12-29-2008,2.83,81.6,82.09066,19.21542
Mozambique,673410,12-30-2008,0,77.5,81.56509,16.66634
Mozambique,673410,12-31-2008,0.08,78.1,76.51322,15.93986
Mozambique,673410,01-01-2009,0,79.5,71.09754,15.50518
Mozambique,673410,01-02-2009,0,80.3,73.63096,16.49342
Mozambique,673410,01-03-2009,0,81.6,70.56631,16.49081
Mozambique,673410,01-04-2009,0.12,81.3,75.2228,17.41808
Mozambique,673410,01-05-2009,0,78.4,75.75936,15.93959
Mozambique,673410,01-06-2009,0,83,72.13896,17.65298
Mozambique,673410,01-07-2009,0,87.9,65.66974,18.80952
Mozambique,673410,01-08-2009,0,84.3,73.96423,18.88789
Mozambique,673410,01-09-2009,0,86.2,70.98315,19.26764
Mozambique,673410,01-10-2009,NA,82.6,74.57154,18.01771
Mozambique,673410,01-11-2009,4.88,74.7,83.64203,15.56119
Mozambique,673410,01-12-2009,0.08,81.4,70.54792,16.37857
Mozambique,673410,01-13-2009,0.24,80,82.82192,18.39214
Mozambique,673410,01-14-2009,0.04,82,71.80808,17.00563
Mozambique,673410,01-15-2009,0.08,79.1,78.16186,16.83706
Mozambique,673410,01-16-2009,0.16,82.1,76.81772,18.26494
Mozambique,673410,01-17-2009,0,84.2,76.97447,19.60192
Mozambique,673410,01-18-2009,0.03,76.1,82.03317,15.99539
Mozambique,673410,01-19-2009,0,81.4,74.72537,17.35865
Mozambique,673410,01-20-2009,0.02,75.8,81.45829,15.72299
Mozambique,673410,01-21-2009,0.04,78.1,72.19734,15.03253
Mozambique,673410,01-22-2009,0,81.8,67.30254,15.82425
Mozambique,673410,01-23-2009,0,80.3,69.7288,15.61104
Mozambique,673410,01-24-2009,0,78.7,75.26936,15.99415
Mozambique,673410,01-25-2009,0,82.9,74.84644,18.26313
Mozambique,673410,01-26-2009,0,83.8,71.24484,17.89246
Mozambique,673410,01-27-2009,0,86.4,70.06006,19.13719
Mozambique,673410,01-28-2009,0.08,78.8,84.15289,17.96197
Mozambique,673410,01-29-2009,0.16,78.9,73.01246,15.61333
Mozambique,673410,01-30-2009,0,79,79.2184,17.01048
Mozambique,673410,01-31-2009,0.24,82.1,73.28636,17.4164
Mozambique,673410,02-01-2009,0,83.4,67.92023,16.82827
Mozambique,673410,02-02-2009,0,87.9,61.6078,17.63361
Mozambique,673410,02-03-2009,,,,
Mozambique,673410,02-04-2009,1.02,72.7,95.71695,16.6619
Mozambique,673410,02-05-2009,NA,75.9,84.2794,16.32769
Mozambique,673410,02-06-2009,0,75.8,70.26695,13.54507
Mozambique,673410,02-07-2009,0,75.7,64.84176,12.4495
Mozambique,673410,02-08-2009,0,75.9,75.30063,14.5728
Mozambique,673410,02-09-2009,0,79.7,69.67203,15.29224
Mozambique,673410,02-10-2009,0,80.5,74.90512,16.89283
Mozambique,673410,02-11-2009,0.04,75.5,79.51591,15.1906
Mozambique,673410,02-12-2009,0.24,71.1,85.77036,14.12197
Mozambique,673410,02-13-2009,0.51,78.1,69.04221,14.36985
Mozambique,673410,02-14-2009,0,81.3,70.29942,16.26678
Mozambique,673410,02-15-2009,0,83,74.10515,18.13942
Mozambique,673410,02-16-2009,0,79.7,73.83074,16.21402
Mozambique,673410,02-17-2009,0,80.3,74.3835,16.66369
Mozambique,673410,02-18-2009,0,85.2,72.08885,18.94884
Mozambique,673410,02-19-2009,0,88.7,61.48831,18.05473
Mozambique,673410,02-20-2009,0,85,73.77542,19.27208
Mozambique,673410,02-21-2009,0,84.3,73.2262,18.69727
Mozambique,673410,02-22-2009,0,83.6,66.57213,16.59867
Mozambique,673410,02-23-2009,0.04,75.4,81.43298,15.50802
Mozambique,673410,02-24-2009,0.08,80.6,65.81333,14.87285
Mozambique,673410,02-25-2009,0,81.1,64.96704,14.92329
Mozambique,673410,02-26-2009,0,82,68.94568,16.32103
Mozambique,673410,02-27-2009,0,82.4,68.51717,16.43236
Mozambique,673410,02-28-2009,0,82.9,67.18329,16.37465
Mozambique,673410,03-01-2009,0.55,75.1,87.73463,16.55209
Mozambique,673410,03-02-2009,0.63,77.9,78.34055,16.21593
Mozambique,673410,03-03-2009,0,81.3,67.02306,15.50151
Mozambique,673410,03-04-2009,0,80.1,69.47203,15.45072
Mozambique,673410,03-05-2009,0,79.2,70.58539,15.24034
Mozambique,673410,03-06-2009,0.24,80.4,65.56669,14.71933
Mozambique,673410,03-07-2009,0,80.8,67.43293,15.34293
Mozambique,673410,03-08-2009,0,82,67.09335,15.87831
Mozambique,673410,03-09-2009,0.24,79.1,75.04605,16.15929
Mozambique,673410,03-10-2009,0,77.8,69.49087,14.32036
Mozambique,673410,03-11-2009,0,79.1,69.85424,15.03115
Mozambique,673410,03-12-2009,0.12,76.8,73.08062,14.57229
Mozambique,673410,03-13-2009,0,78.3,66.71845,13.9747
Mozambique,673410,03-14-2009,0,79,68.18506,14.62026
Mozambique,673410,03-15-2009,0,79.6,67.54451,14.77216
Mozambique,673410,03-16-2009,0,78.6,69.80689,14.77384
Mozambique,673410,03-17-2009,0,80.8,63.17019,14.36457
Mozambique,673410,03-18-2009,1.42,71.7,76.2747,12.8065
Mozambique,673410,03-19-2009,0,77.7,71.42189,14.6729
Mozambique,673410,03-20-2009,0,77.8,67.13067,13.8299
Mozambique,673410,03-21-2009,0,77.1,63.20155,12.71403
Mozambique,673410,03-22-2009,0,75.9,61.96811,11.97381
Mozambique,673410,03-23-2009,0,77.7,61.95525,12.71305
Mozambique,673410,03-24-2009,0,76.6,65.16571,12.89512
Mozambique,673410,03-25-2009,0,77.7,65.96666,13.54295
Mozambique,673410,03-26-2009,0,77.2,70.88612,14.32105
Mozambique,673410,03-27-2009,,,,
Mozambique,673410,03-28-2009,0,80.3,69.49104,15.5573
Mozambique,673410,03-29-2009,0,80.4,72.64663,16.32451
Mozambique,673410,03-30-2009,0.01,79.5,74.31745,16.21431
Mozambique,673410,03-31-2009,0,79.8,74.59494,16.43779
Mozambique,673410,04-01-2009,0.02,80,66.20524,14.6692
Mozambique,673410,04-02-2009,0,80.1,66.90188,14.87395
Mozambique,673410,04-03-2009,0,79.1,64.53112,13.87607
Mozambique,673410,04-04-2009,0,77,67.04914,13.4494
Mozambique,673410,04-05-2009,0,77.2,68.95474,13.92755
Mozambique,673410,04-06-2009,0,81.4,61.51488,14.26326
Mozambique,673410,04-07-2009,0.03,77.4,74.14245,15.0853
Mozambique,673410,04-08-2009,0,76.9,66.8063,13.35562
Mozambique,673410,04-09-2009,0,76.3,69.8288,13.68746
Mozambique,673410,04-10-2009,0,78.5,65.14115,13.73248
Mozambique,673410,04-11-2009,0,75,64.99412,12.18889
Mozambique,673410,04-12-2009,0,76.9,62.95851,12.5805
Mozambique,673410,04-13-2009,0,75,67.54886,12.67169
Mozambique,673410,04-14-2009,0,73.3,62.10961,10.99482
Mozambique,673410,04-15-2009,0,75.4,58.08532,11.0319
Mozambique,673410,04-16-2009,0,73.3,61.88909,10.95552
Mozambique,673410,04-17-2009,0,73.1,66.64588,11.72386
Mozambique,673410,04-18-2009,0,77,61.65897,12.36007
Mozambique,673410,04-19-2009,0,80.5,56.88237,12.79668
Mozambique,673410,04-20-2009,0,78.5,67.66726,14.26963
Mozambique,673410,04-21-2009,0,67.7,67.27152,9.834834
Mozambique,673410,04-22-2009,0,69.9,58.03263,9.145045
Mozambique,673410,04-23-2009,0,71,58.59153,9.58804
Mozambique,673410,04-24-2009,0,75.2,55.82541,10.52899
Mozambique,673410,04-25-2009,0,73.8,63.95406,11.51679
Mozambique,673410,04-26-2009,NA,76.3,56.56486,11.07004
Mozambique,673410,04-27-2009,0.39,72.8,60.95515,10.60781
Mozambique,673410,04-28-2009,0,73.4,70.28366,12.49504
Mozambique,673410,04-29-2009,0,74.2,75.16187,13.73627
Mozambique,673410,04-30-2009,0,76.9,62.51883,12.49198
Mozambique,673410,05-01-2009,0,74.3,67.24127,12.31945
Mozambique,673410,05-02-2009,0,79,62.10203,13.30538
Mozambique,673410,05-03-2009,1.46,78,76.50551,15.88526
Mozambique,673410,05-04-2009,0,73.7,80.49084,14.47189
Mozambique,673410,05-05-2009,0,74.6,78.63927,14.57292
Mozambique,673410,05-06-2009,,,,
Mozambique,673410,05-07-2009,0,74.7,75.20284,13.97778
Mozambique,673410,05-08-2009,,,,
Mozambique,673410,05-09-2009,,,,
Mozambique,673410,05-10-2009,0,74.8,55.57524,10.34153
Mozambique,673410,05-11-2009,0,74.9,55.98765,10.45385
Mozambique,673410,05-12-2009,0,70.7,65.21977,10.5707
Mozambique,673410,05-13-2009,0,70.5,66.60854,10.72356
Mozambique,673410,05-14-2009,0,69.9,71.19665,11.23365
Mozambique,673410,05-15-2009,0,70.4,63.80235,10.23384
Mozambique,673410,05-16-2009,0,73.6,51.74008,9.24223
Mozambique,673410,05-17-2009,0,76.3,46.39941,9.069644
Mozambique,673410,05-18-2009,0,69.3,66.00664,10.19702
Mozambique,673410,05-19-2009,0,70.3,70.23313,11.2338
Mozambique,673410,05-20-2009,0,71.7,72.12174,12.10409
Mozambique,673410,05-21-2009,0,71.3,69.09854,11.43592
Mozambique,673410,05-22-2009,0,69.8,70.6844,11.11402
Mozambique,673410,05-23-2009,0,71.3,71.83206,11.8916
Mozambique,673410,05-24-2009,0,71.2,73.09666,12.06119
Mozambique,673410,05-25-2009,0,68.7,69.82815,10.57031
Mozambique,673410,05-26-2009,0,71.1,74.90483,12.31958
Mozambique,673410,05-27-2009,0,71.6,64.62394,10.80056
Mozambique,673410,05-28-2009,0,70.4,69.74695,11.19384
Mozambique,673410,05-29-2009,0,72.5,63.13237,10.87786
Mozambique,673410,05-30-2009,0,71.1,67.38609,11.07465
Mozambique,673410,05-31-2009,0,72.2,63.32366,10.80032
Mozambique,673410,06-01-2009,0,66.4,57.37956,8.01147
Mozambique,673410,06-02-2009,0,68.2,66.12526,9.835023
Mozambique,673410,06-03-2009,0,66.8,66.45246,9.415575
Mozambique,673410,06-04-2009,0,72.9,69.74472,12.19004
Mozambique,673410,06-05-2009,0,74.1,71.09042,12.94252
Mozambique,673410,06-06-2009,0,76.1,42.93426,8.333009
Mozambique,673410,06-07-2009,0,71.5,63.24461,10.53257
Mozambique,673410,06-08-2009,0.03,67.2,70.43338,10.12283
Mozambique,673410,06-09-2009,0,67.4,71.21308,10.30691
Mozambique,673410,06-10-2009,0.08,66.1,77.45717,10.72041
Mozambique,673410,06-11-2009,0.43,67.5,78.11593,11.3522
Mozambique,673410,06-12-2009,0,69.5,73.20325,11.39464
Mozambique,673410,06-13-2009,0,69.4,78.80895,12.23151
Mozambique,673410,06-14-2009,0,73.9,62.84324,11.35368
Mozambique,673410,06-15-2009,0,71.1,75.16761,12.36312
Mozambique,673410,06-16-2009,0,75.3,49.39819,9.341211
Mozambique,673410,06-17-2009,0,70.4,66.8357,10.72356
Mozambique,673410,06-18-2009,NA,70.4,70.99235,11.39509
Mozambique,673410,06-19-2009,0.43,68.3,78.4519,11.72192
Mozambique,673410,06-20-2009,0,73.7,65.77529,11.80712
Mozambique,673410,06-21-2009,,,,
Mozambique,673410,06-22-2009,0,75.5,48.71252,9.272803
Mozambique,673410,06-23-2009,0,74.7,44.50745,8.243914
Mozambique,673410,06-24-2009,0,68.6,38.46884,5.786551
Mozambique,673410,06-25-2009,0,72.6,25.29003,4.355044
Mozambique,673410,06-26-2009,0,65.3,33.8839,4.544123
Mozambique,673410,06-27-2009,0,59.2,44.08658,4.768753
Mozambique,673410,06-28-2009,0,64.9,42.42348,5.614274
Mozambique,673410,06-29-2009,0,63.3,44.01704,5.507727
Mozambique,673410,06-30-2009,0,65,55.52471,7.381623
Mozambique,673410,07-01-2009,0,63,69.25687,8.591093
Mozambique,673410,07-02-2009,0,65.6,67.29256,9.14459
Mozambique,673410,07-03-2009,0,66.2,67.35609,9.347005
Mozambique,673410,07-04-2009,0,65.5,76.31355,10.34197
Mozambique,673410,07-05-2009,0.08,67.1,72.21014,10.3438
