country,year,month,pathogen,positive.ages.0.23,positive.ages.24.59
Bangladesh,2008,9,Aeromonas,6.307692,2
Bangladesh,2008,10,Aeromonas,14.75556,1
Bangladesh,2008,11,Aeromonas,6.605769,1
Bangladesh,2008,12,Aeromonas,5.75,4.75
Bangladesh,2009,1,Aeromonas,5.45,1
Bangladesh,2009,2,Aeromonas,1,0
Bangladesh,2009,3,Aeromonas,4.311111,6.75
Bangladesh,2009,4,Aeromonas,10,8.666667
Bangladesh,2009,5,Aeromonas,10.48214,9.833333
Bangladesh,2009,6,Aeromonas,14.08333,4.5
Bangladesh,2009,7,Aeromonas,11.19444,1
Bangladesh,2009,8,Aeromonas,8,5
Bangladesh,2009,9,Aeromonas,7.533333,5.666667
Bangladesh,2009,10,Aeromonas,10,4
Bangladesh,2009,11,Aeromonas,4.5,2.5
Bangladesh,2009,12,Aeromonas,4.5,3.5
Bangladesh,2010,1,Aeromonas,11.5,0
Bangladesh,2010,2,Aeromonas,1.5,1
Bangladesh,2010,3,Aeromonas,8.5,4
Bangladesh,2010,4,Aeromonas,17.25595,13.01389
Bangladesh,2010,5,Aeromonas,11.20833,7.507937
Bangladesh,2010,6,Aeromonas,14.63889,3.2
Bangladesh,2010,7,Aeromonas,18.86508,7.428571
Bangladesh,2010,8,Aeromonas,5.958333,3.333333
Bangladesh,2010,9,Aeromonas,7.858333,3
Bangladesh,2010,10,Aeromonas,4,4
Bangladesh,2010,11,Aeromonas,11.85714,1
Bangladesh,2010,12,Aeromonas,0,0
Bangladesh,2007,12,C coli or jejuni,10.51603,0
Bangladesh,2008,1,C coli or jejuni,8.930556,0
Bangladesh,2008,2,C coli or jejuni,7.881818,4
Bangladesh,2008,3,C coli or jejuni,11.63397,0
Bangladesh,2008,4,C coli or jejuni,11.21841,1.214286
Bangladesh,2008,5,C coli or jejuni,6.549603,0
Bangladesh,2008,6,C coli or jejuni,11.74545,0
Bangladesh,2008,7,C coli or jejuni,7.720238,1.142857
Bangladesh,2008,8,C coli or jejuni,4.347222,0
Bangladesh,2008,9,C coli or jejuni,9.834615,0
Bangladesh,2008,10,C coli or jejuni,11.66667,0
Bangladesh,2008,11,C coli or jejuni,9.836538,1
Bangladesh,2008,12,C coli or jejuni,5.25,0
Bangladesh,2009,1,C coli or jejuni,4.325,3
Bangladesh,2009,2,C coli or jejuni,9.505051,0
Bangladesh,2009,3,C coli or jejuni,5.644444,0
Bangladesh,2009,4,C coli or jejuni,5.722222,1.111111
Bangladesh,2009,5,C coli or jejuni,6.910714,0
Bangladesh,2009,6,C coli or jejuni,8.694444,0
Bangladesh,2009,7,C coli or jejuni,9.866667,0
Bangladesh,2009,8,C coli or jejuni,9.333333,0
Bangladesh,2009,9,C coli or jejuni,7.4,1
Bangladesh,2009,10,C coli or jejuni,12,3
Bangladesh,2009,11,C coli or jejuni,4.166667,0
Bangladesh,2009,12,C coli or jejuni,1,0
Bangladesh,2010,1,C coli or jejuni,8.375,0
Bangladesh,2010,2,C coli or jejuni,3.5,0
Bangladesh,2010,3,C coli or jejuni,6.5,0
Bangladesh,2010,4,C coli or jejuni,1.166667,0
Bangladesh,2010,5,C coli or jejuni,8.222222,1.285714
Bangladesh,2010,6,C coli or jejuni,7.944444,0
Bangladesh,2010,7,C coli or jejuni,15.23016,0
Bangladesh,2010,8,C coli or jejuni,4.833333,1.333333
Bangladesh,2010,9,C coli or jejuni,2.25,0
Bangladesh,2010,10,C coli or jejuni,2.452381,0
Bangladesh,2010,11,C coli or jejuni,6,1
Bangladesh,2010,12,C coli or jejuni,0,0
Bangladesh,2007,12,Shigella,9.589744,7
Bangladesh,2008,1,Shigella,11.675,5.166667
Bangladesh,2008,2,Shigella,7.078788,4
Bangladesh,2008,3,Shigella,13.90431,14.28846
Bangladesh,2008,4,Shigella,26.96248,26.87912
Bangladesh,2008,5,Shigella,20.47024,23.75
Bangladesh,2008,6,Shigella,28.15812,18.05714
Bangladesh,2008,7,Shigella,11.375,6.857143
Bangladesh,2008,8,Shigella,6.222222,8
Bangladesh,2008,9,Shigella,7.820513,1
Bangladesh,2008,10,Shigella,6.333333,5
Bangladesh,2008,11,Shigella,8.605769,4
Bangladesh,2008,12,Shigella,7.5,6.5
Bangladesh,2009,1,Shigella,8.858333,3
Bangladesh,2009,2,Shigella,8.090909,8.5
Bangladesh,2009,3,Shigella,11.73333,13.58333
Bangladesh,2009,4,Shigella,28.11111,14.44444
Bangladesh,2009,5,Shigella,10.375,13.33333
Bangladesh,2009,6,Shigella,14.36111,6
Bangladesh,2009,7,Shigella,5.85,5.666667
Bangladesh,2009,8,Shigella,9.166667,8
Bangladesh,2009,9,Shigella,9.733333,6.666667
Bangladesh,2009,10,Shigella,10,9
Bangladesh,2009,11,Shigella,5.666667,5
Bangladesh,2009,12,Shigella,6.75,4.5
Bangladesh,2010,1,Shigella,6,5.5
Bangladesh,2010,2,Shigella,0,3.25
Bangladesh,2010,3,Shigella,2,4
Bangladesh,2010,4,Shigella,16.23929,22.43056
Bangladesh,2010,5,Shigella,20.39444,15.7619
Bangladesh,2010,6,Shigella,16.46032,9.942857
Bangladesh,2010,7,Shigella,17,7.428571
Bangladesh,2010,8,Shigella,6.208333,5
Bangladesh,2010,9,Shigella,7.933333,2
Bangladesh,2010,10,Shigella,5.619048,9
Bangladesh,2010,11,Shigella,7.190476,1
Bangladesh,2010,12,Shigella,0,1
Bangladesh,2007,12,V cholerae,0,1
Bangladesh,2008,1,V cholerae,0,0
Bangladesh,2008,2,V cholerae,0,0
Bangladesh,2008,3,V cholerae,1.090909,0
Bangladesh,2008,4,V cholerae,0,0
Bangladesh,2008,5,V cholerae,1.444444,0
Bangladesh,2008,6,V cholerae,1.272727,1.4
Bangladesh,2008,7,V cholerae,3.75,0
Bangladesh,2008,8,V cholerae,1.111111,0
Bangladesh,2008,9,V cholerae,1,0
Bangladesh,2008,10,V cholerae,0,1
Bangladesh,2008,11,V cholerae,3.2,2
Bangladesh,2008,12,V cholerae,0,1.25
Bangladesh,2009,1,V cholerae,1.166667,1
Bangladesh,2009,2,V cholerae,0,0
Bangladesh,2009,3,V cholerae,0,0
Bangladesh,2009,4,V cholerae,0,3.777778
Bangladesh,2009,5,V cholerae,0,1
Bangladesh,2009,6,V cholerae,2.222222,1.5
Bangladesh,2009,7,V cholerae,2.222222,0
Bangladesh,2009,8,V cholerae,2.333333,1
Bangladesh,2009,9,V cholerae,2.4,1.333333
Bangladesh,2009,10,V cholerae,3,1
Bangladesh,2009,11,V cholerae,1.166667,0
Bangladesh,2009,12,V cholerae,0,0
Bangladesh,2010,1,V cholerae,0,0
Bangladesh,2010,2,V cholerae,0,0
Bangladesh,2010,3,V cholerae,0,0
Bangladesh,2010,4,V cholerae,2.628571,0
Bangladesh,2010,5,V cholerae,0,4.396825
Bangladesh,2010,6,V cholerae,2.111111,0
Bangladesh,2010,7,V cholerae,1.571429,0
Bangladesh,2010,8,V cholerae,2.583333,1.333333
Bangladesh,2010,9,V cholerae,0,0
Bangladesh,2010,10,V cholerae,1.333333,1
Bangladesh,2010,11,V cholerae,1,0
Bangladesh,2010,12,V cholerae,0,0
Bangladesh,2007,12,ETEC ST,0,1
Bangladesh,2008,1,ETEC ST,0,0
Bangladesh,2008,2,ETEC ST,0,0
Bangladesh,2008,3,ETEC ST,1.25,0
Bangladesh,2008,4,ETEC ST,3.875,2
Bangladesh,2008,5,ETEC ST,1,3.1875
Bangladesh,2008,6,ETEC ST,0,0
Bangladesh,2008,7,ETEC ST,0,0
Bangladesh,2008,8,ETEC ST,0,2.833333
Bangladesh,2008,9,ETEC ST,0,0
Bangladesh,2008,10,ETEC ST,0,0
Bangladesh,2008,11,ETEC ST,0,0
Bangladesh,2008,12,ETEC ST,0,0
Bangladesh,2009,1,ETEC ST,0,0
Bangladesh,2009,2,ETEC ST,0,0
Bangladesh,2009,3,ETEC ST,0,1.166667
Bangladesh,2009,4,ETEC ST,5.055556,0
Bangladesh,2009,5,ETEC ST,4.25,1.5
Bangladesh,2009,6,ETEC ST,1.222222,1.5
Bangladesh,2009,7,ETEC ST,0,0
Bangladesh,2009,8,ETEC ST,0,0
Bangladesh,2009,9,ETEC ST,0,0
Bangladesh,2009,10,ETEC ST,0,0
Bangladesh,2009,11,ETEC ST,0,0
Bangladesh,2009,12,ETEC ST,0,0
Bangladesh,2010,1,ETEC ST,0,0
Bangladesh,2010,2,ETEC ST,0,0
Bangladesh,2010,3,ETEC ST,0,0
Bangladesh,2010,4,ETEC ST,4.753571,0
Bangladesh,2010,5,ETEC ST,1.555556,0
Bangladesh,2010,6,ETEC ST,0,1.2
Bangladesh,2010,7,ETEC ST,0,0
Bangladesh,2010,8,ETEC ST,2.375,0
Bangladesh,2010,9,ETEC ST,0,0
Bangladesh,2010,10,ETEC ST,0,0
Bangladesh,2010,11,ETEC ST,1.285714,0
Bangladesh,2010,12,ETEC ST,0,0
Bangladesh,2007,12,tEPEC,1.153846,1
Bangladesh,2008,1,tEPEC,1.2,0
Bangladesh,2008,2,tEPEC,4.4,0
Bangladesh,2008,3,tEPEC,4.61244,1.125
Bangladesh,2008,4,tEPEC,8.693609,2.214286
Bangladesh,2008,5,tEPEC,2.730159,1.0625
Bangladesh,2008,6,tEPEC,8.376299,4.571429
Bangladesh,2008,7,tEPEC,2.803571,1.142857
Bangladesh,2008,8,tEPEC,2.111111,0
Bangladesh,2008,9,tEPEC,2,0
Bangladesh,2008,10,tEPEC,2.444444,0
Bangladesh,2008,11,tEPEC,4.478846,0
Bangladesh,2008,12,tEPEC,2.25,1
Bangladesh,2009,1,tEPEC,0,0
Bangladesh,2009,2,tEPEC,1.333333,0
Bangladesh,2009,3,tEPEC,1.333333,2.625
Bangladesh,2009,4,tEPEC,1.222222,0
Bangladesh,2009,5,tEPEC,5.571429,0
Bangladesh,2009,6,tEPEC,3.444444,0
Bangladesh,2009,7,tEPEC,1.3,0
Bangladesh,2009,8,tEPEC,3.666667,0
Bangladesh,2009,9,tEPEC,2.2,0
Bangladesh,2009,10,tEPEC,1,0
Bangladesh,2009,11,tEPEC,4.333333,0
Bangladesh,2009,12,tEPEC,2.25,1
Bangladesh,2010,1,tEPEC,3,0
Bangladesh,2010,2,tEPEC,2,0
Bangladesh,2010,3,tEPEC,2,2
Bangladesh,2010,4,tEPEC,5.691667,1.375
Bangladesh,2010,5,tEPEC,3.583333,0
Bangladesh,2010,6,tEPEC,4.361111,0
Bangladesh,2010,7,tEPEC,8.198413,1.142857
Bangladesh,2010,8,tEPEC,1.25,0
Bangladesh,2010,9,tEPEC,0,0
Bangladesh,2010,10,tEPEC,4.266667,2
Bangladesh,2010,11,tEPEC,2,1
Bangladesh,2010,12,tEPEC,0,0
Bangladesh,2007,12,EAEC,5.794872,3
Bangladesh,2008,1,EAEC,9.858333,1.666667
Bangladesh,2008,2,EAEC,6.315152,4
Bangladesh,2008,3,EAEC,18.17823,4.355769
Bangladesh,2008,4,EAEC,23.90088,8.148352
Bangladesh,2008,5,EAEC,13.99405,0
Bangladesh,2008,6,EAEC,15.04545,1.142857
Bangladesh,2008,7,EAEC,17.01786,0
Bangladesh,2008,8,EAEC,10.58333,0
Bangladesh,2008,9,EAEC,9.451282,0
Bangladesh,2008,10,EAEC,12.33333,0
Bangladesh,2008,11,EAEC,11.90962,2
Bangladesh,2008,12,EAEC,9.25,0
Bangladesh,2009,1,EAEC,6.658333,2
Bangladesh,2009,2,EAEC,10.51515,3.166667
Bangladesh,2009,3,EAEC,6.333333,7.916667
Bangladesh,2009,4,EAEC,20.33333,2.666667
Bangladesh,2009,5,EAEC,8.982143,1
Bangladesh,2009,6,EAEC,9.138889,0
Bangladesh,2009,7,EAEC,4.522222,0
Bangladesh,2009,8,EAEC,6.333333,1
Bangladesh,2009,9,EAEC,4.4,0
Bangladesh,2009,10,EAEC,3,2
Bangladesh,2009,11,EAEC,6,1
Bangladesh,2009,12,EAEC,4.5,1
Bangladesh,2010,1,EAEC,7,0
Bangladesh,2010,2,EAEC,3.25,0
Bangladesh,2010,3,EAEC,8.5,2
Bangladesh,2010,4,EAEC,13.40714,6.666667
Bangladesh,2010,5,EAEC,13.10278,4.126984
Bangladesh,2010,6,EAEC,6.154762,2.142857
Bangladesh,2010,7,EAEC,15.3254,2.285714
Bangladesh,2010,8,EAEC,7.166667,1.333333
Bangladesh,2010,9,EAEC,4.4,0
Bangladesh,2010,10,EAEC,7.1,1
Bangladesh,2010,11,EAEC,2.285714,0
Bangladesh,2010,12,EAEC,0,0
Bangladesh,2007,12,Cryptosporidium,5.307692,1
Bangladesh,2008,1,Cryptosporidium,4.125,0
Bangladesh,2008,2,Cryptosporidium,0,0
Bangladesh,2008,3,Cryptosporidium,1.157895,0
Bangladesh,2008,4,Cryptosporidium,0,0
Bangladesh,2008,5,Cryptosporidium,2.571429,1.0625
Bangladesh,2008,6,Cryptosporidium,2.272727,0
Bangladesh,2008,7,Cryptosporidium,0,1.142857
Bangladesh,2008,8,Cryptosporidium,5.569444,0
Bangladesh,2008,9,Cryptosporidium,1.666667,0
Bangladesh,2008,10,Cryptosporidium,6.555556,5
Bangladesh,2008,11,Cryptosporidium,3.153846,1
Bangladesh,2008,12,Cryptosporidium,4.25,0
Bangladesh,2009,1,Cryptosporidium,4.491667,0
Bangladesh,2009,2,Cryptosporidium,8.69697,0
Bangladesh,2009,3,Cryptosporidium,6.088889,3
Bangladesh,2009,4,Cryptosporidium,0,1.111111
Bangladesh,2009,5,Cryptosporidium,2.125,3
Bangladesh,2009,6,Cryptosporidium,4,0
Bangladesh,2009,7,Cryptosporidium,2.522222,1
Bangladesh,2009,8,Cryptosporidium,1,0
Bangladesh,2009,9,Cryptosporidium,2,0
Bangladesh,2009,10,Cryptosporidium,1,0
Bangladesh,2009,11,Cryptosporidium,2,0
Bangladesh,2009,12,Cryptosporidium,0,0
Bangladesh,2010,1,Cryptosporidium,2.125,0
Bangladesh,2010,2,Cryptosporidium,0,0
Bangladesh,2010,3,Cryptosporidium,1,0
Bangladesh,2010,4,Cryptosporidium,6.128571,1.375
Bangladesh,2010,5,Cryptosporidium,3.111111,1.555556
Bangladesh,2010,6,Cryptosporidium,1,0
Bangladesh,2010,7,Cryptosporidium,9.166667,0
Bangladesh,2010,8,Cryptosporidium,0,0
Bangladesh,2010,9,Cryptosporidium,0,0
Bangladesh,2010,10,Cryptosporidium,2.333333,0
Bangladesh,2010,11,Cryptosporidium,1.285714,0
Bangladesh,2010,12,Cryptosporidium,0,0
Bangladesh,2007,12,Rotavirus,5.794872,0
Bangladesh,2008,1,Rotavirus,21.76111,1.666667
Bangladesh,2008,2,Rotavirus,15.88182,0
Bangladesh,2008,3,Rotavirus,12.4067,0
Bangladesh,2008,4,Rotavirus,1.375,0
Bangladesh,2008,5,Rotavirus,2.819444,1.0625
Bangladesh,2008,6,Rotavirus,0,1.4
Bangladesh,2008,7,Rotavirus,3.803571,1.142857
Bangladesh,2008,8,Rotavirus,1,0
Bangladesh,2008,9,Rotavirus,2.666667,0
Bangladesh,2008,10,Rotavirus,10.42222,0
Bangladesh,2008,11,Rotavirus,10.03269,0
Bangladesh,2008,12,Rotavirus,12,0
Bangladesh,2009,1,Rotavirus,11.4,0
Bangladesh,2009,2,Rotavirus,17.79798,1
Bangladesh,2009,3,Rotavirus,9.955556,5.25
Bangladesh,2009,4,Rotavirus,7.111111,0
Bangladesh,2009,5,Rotavirus,0,0
Bangladesh,2009,6,Rotavirus,1,0
Bangladesh,2009,7,Rotavirus,0,0
Bangladesh,2009,8,Rotavirus,1.333333,0
Bangladesh,2009,9,Rotavirus,0,0
Bangladesh,2009,10,Rotavirus,2,3
Bangladesh,2009,11,Rotavirus,7.416667,0
Bangladesh,2009,12,Rotavirus,5.375,3.5
Bangladesh,2010,1,Rotavirus,18.5,5
Bangladesh,2010,2,Rotavirus,9.75,2.25
Bangladesh,2010,3,Rotavirus,6,0
Bangladesh,2010,4,Rotavirus,3.720238,1.375
Bangladesh,2010,5,Rotavirus,3.833333,1.285714
Bangladesh,2010,6,Rotavirus,3.111111,0
Bangladesh,2010,7,Rotavirus,6,0
Bangladesh,2010,8,Rotavirus,0,0
Bangladesh,2010,9,Rotavirus,12.53333,0
Bangladesh,2010,10,Rotavirus,7.366667,1
Bangladesh,2010,11,Rotavirus,5.904762,0
Bangladesh,2010,12,Rotavirus,0,0
Bangladesh,2007,12,Norovirus GI,0,0
Bangladesh,2008,1,Norovirus GI,0,0
Bangladesh,2008,2,Norovirus GI,0,0
Bangladesh,2008,3,Norovirus GI,1.090909,2.25
Bangladesh,2008,4,Norovirus GI,5.736264,2.291209
Bangladesh,2008,5,Norovirus GI,5.619048,0
Bangladesh,2008,6,Norovirus GI,12.69318,2.8
Bangladesh,2008,7,Norovirus GI,19.35714,1
Bangladesh,2008,8,Norovirus GI,10.58333,0
Bangladesh,2008,9,Norovirus GI,2.153846,1
Bangladesh,2008,10,Norovirus GI,1,0
Bangladesh,2008,11,Norovirus GI,0,3
Bangladesh,2008,12,Norovirus GI,0,0
Bangladesh,2009,1,Norovirus GI,0,0
Bangladesh,2009,2,Norovirus GI,0,0
Bangladesh,2009,3,Norovirus GI,0,0
Bangladesh,2009,4,Norovirus GI,2.111111,0
Bangladesh,2009,5,Norovirus GI,0,0
Bangladesh,2009,6,Norovirus GI,0,0
Bangladesh,2009,7,Norovirus GI,0,0
Bangladesh,2009,8,Norovirus GI,0,0
Bangladesh,2009,9,Norovirus GI,0,0
Bangladesh,2009,10,Norovirus GI,0,1
Bangladesh,2009,11,Norovirus GI,0,0
Bangladesh,2009,12,Norovirus GI,0,0
Bangladesh,2010,1,Norovirus GI,0,0
Bangladesh,2010,2,Norovirus GI,0,0
Bangladesh,2010,3,Norovirus GI,0,0
Bangladesh,2010,4,Norovirus GI,0,0
Bangladesh,2010,5,Norovirus GI,0,0
Bangladesh,2010,6,Norovirus GI,0,0
Bangladesh,2010,7,Norovirus GI,0,0
Bangladesh,2010,8,Norovirus GI,0,1
Bangladesh,2010,9,Norovirus GI,0,0
Bangladesh,2010,10,Norovirus GI,0,0
Bangladesh,2010,11,Norovirus GI,1,0
Bangladesh,2010,12,Norovirus GI,0,0
Bangladesh,2007,12,Norovirus GII,1.153846,0
Bangladesh,2008,1,Norovirus GII,0,0
Bangladesh,2008,2,Norovirus GII,0,0
Bangladesh,2008,3,Norovirus GII,4.703349,1.076923
Bangladesh,2008,4,Norovirus GII,0,5.642857
Bangladesh,2008,5,Norovirus GII,0,2.0625
Bangladesh,2008,6,Norovirus GII,2.372727,0
Bangladesh,2008,7,Norovirus GII,2.541667,4.571429
Bangladesh,2008,8,Norovirus GII,0,0
Bangladesh,2008,9,Norovirus GII,0,0
Bangladesh,2008,10,Norovirus GII,1.333333,1
Bangladesh,2008,11,Norovirus GII,0,0
Bangladesh,2008,12,Norovirus GII,0,0
Bangladesh,2009,1,Norovirus GII,0,0
Bangladesh,2009,2,Norovirus GII,1.222222,0
Bangladesh,2009,3,Norovirus GII,0,0
Bangladesh,2009,4,Norovirus GII,0,0
Bangladesh,2009,5,Norovirus GII,0,0
Bangladesh,2009,6,Norovirus GII,1.222222,0
Bangladesh,2009,7,Norovirus GII,1.3,0
Bangladesh,2009,8,Norovirus GII,0,0
Bangladesh,2009,9,Norovirus GII,0,0
Bangladesh,2009,10,Norovirus GII,0,0
Bangladesh,2009,11,Norovirus GII,0,0
Bangladesh,2009,12,Norovirus GII,0,0
Bangladesh,2010,1,Norovirus GII,0,0
Bangladesh,2010,2,Norovirus GII,0,0
Bangladesh,2010,3,Norovirus GII,1,0
Bangladesh,2010,4,Norovirus GII,2.25,0
Bangladesh,2010,5,Norovirus GII,0,0
Bangladesh,2010,6,Norovirus GII,1.25,1
Bangladesh,2010,7,Norovirus GII,2.5,1.142857
Bangladesh,2010,8,Norovirus GII,0,0
Bangladesh,2010,9,Norovirus GII,3.458333,0
Bangladesh,2010,10,Norovirus GII,0,1
Bangladesh,2010,11,Norovirus GII,1,0
Bangladesh,2010,12,Norovirus GII,0,1
Bangladesh,2007,12,Adenovirus 40/41,0,1
Bangladesh,2008,1,Adenovirus 40/41,0,0
Bangladesh,2008,2,Adenovirus 40/41,0,0
Bangladesh,2008,3,Adenovirus 40/41,1.090909,0
Bangladesh,2008,4,Adenovirus 40/41,3.671703,1.214286
Bangladesh,2008,5,Adenovirus 40/41,2.730159,0
Bangladesh,2008,6,Adenovirus 40/41,1.428571,0
Bangladesh,2008,7,Adenovirus 40/41,1,1
Bangladesh,2008,8,Adenovirus 40/41,2.125,0
Bangladesh,2008,9,Adenovirus 40/41,2.153846,0
Bangladesh,2008,10,Adenovirus 40/41,0,0
Bangladesh,2008,11,Adenovirus 40/41,0,0
Bangladesh,2008,12,Adenovirus 40/41,0,0
Bangladesh,2009,1,Adenovirus 40/41,0,0
Bangladesh,2009,2,Adenovirus 40/41,0,0
Bangladesh,2009,3,Adenovirus 40/41,0,1.125
Bangladesh,2009,4,Adenovirus 40/41,2.944444,0
Bangladesh,2009,5,Adenovirus 40/41,2.285714,0
Bangladesh,2009,6,Adenovirus 40/41,1.222222,0
Bangladesh,2009,7,Adenovirus 40/41,1.3,1
Bangladesh,2009,8,Adenovirus 40/41,0,0
Bangladesh,2009,9,Adenovirus 40/41,0,0
Bangladesh,2009,10,Adenovirus 40/41,0,0
Bangladesh,2009,11,Adenovirus 40/41,0,0
Bangladesh,2009,12,Adenovirus 40/41,0,0
Bangladesh,2010,1,Adenovirus 40/41,0,0
Bangladesh,2010,2,Adenovirus 40/41,1.5,0
Bangladesh,2010,3,Adenovirus 40/41,0,0
Bangladesh,2010,4,Adenovirus 40/41,1,0
Bangladesh,2010,5,Adenovirus 40/41,4,0
Bangladesh,2010,6,Adenovirus 40/41,0,0
Bangladesh,2010,7,Adenovirus 40/41,4.015873,0
Bangladesh,2010,8,Adenovirus 40/41,0,0
Bangladesh,2010,9,Adenovirus 40/41,2.4,0
Bangladesh,2010,10,Adenovirus 40/41,1.6,0
Bangladesh,2010,11,Adenovirus 40/41,1,0
Bangladesh,2010,12,Adenovirus 40/41,0,0
Pakistan,2008,3,all MSD,52.35714,29
Pakistan,2008,4,all MSD,80.95455,18.5
Pakistan,2008,5,all MSD,69.81652,14.75
Pakistan,2008,6,all MSD,43.15751,10.75
Pakistan,2008,7,all MSD,50.71429,16
Pakistan,2008,8,all MSD,45,14
Pakistan,2008,9,all MSD,37.8,11
Pakistan,2008,10,all MSD,30.53333,6
Pakistan,2008,11,all MSD,34.09524,6
Pakistan,2008,12,all MSD,13.2381,2
Pakistan,2009,1,all MSD,30.33333,9
Pakistan,2009,2,all MSD,31,6
Pakistan,2009,3,all MSD,27,2
Pakistan,2009,4,all MSD,33.42857,5
Pakistan,2009,5,all MSD,35.2381,9.4
Pakistan,2009,6,all MSD,22.33333,11.6
Pakistan,2009,7,all MSD,32.8,3
Pakistan,2009,8,all MSD,40.2,9
Pakistan,2009,9,all MSD,7,3
Pakistan,2009,10,all MSD,23.42857,4
Pakistan,2009,11,all MSD,23.57143,4
Pakistan,2009,12,all MSD,19,7
Pakistan,2010,1,all MSD,33,7
Pakistan,2010,2,all MSD,42,8
Pakistan,2010,3,all MSD,39.25,14
Pakistan,2010,4,all MSD,29.75,10
Pakistan,2010,5,all MSD,43,8
Pakistan,2010,6,all MSD,37.22857,10
Pakistan,2010,7,all MSD,28.77143,8
Pakistan,2010,8,all MSD,26.66667,5
Pakistan,2010,9,all MSD,33.33333,10
Pakistan,2010,10,all MSD,23.4,10
Pakistan,2010,11,all MSD,22.3,4
Pakistan,2010,12,all MSD,33.3,8
Pakistan,2011,1,all MSD,64,13
Pakistan,2011,2,all MSD,51,15
Pakistan,2011,3,all MSD,2,0
Pakistan,2008,3,Aeromonas,10.31667,19.5
Pakistan,2008,4,Aeromonas,21.21429,3
Pakistan,2008,5,Aeromonas,10.98368,5.25
Pakistan,2008,6,Aeromonas,5.995238,5.25
Pakistan,2008,7,Aeromonas,12.71429,3.142857
Pakistan,2008,8,Aeromonas,8.296703,3.7
Pakistan,2008,9,Aeromonas,4.390476,4
Pakistan,2008,10,Aeromonas,1.333333,0
Pakistan,2008,11,Aeromonas,6.754762,0
Pakistan,2008,12,Aeromonas,1,1
Pakistan,2009,1,Aeromonas,6.125,4.666667
Pakistan,2009,2,Aeromonas,5.2,3
Pakistan,2009,3,Aeromonas,5.566667,2
Pakistan,2009,4,Aeromonas,7.763636,1.5
Pakistan,2009,5,Aeromonas,5.714286,3.4
Pakistan,2009,6,Aeromonas,7.833333,2.45
Pakistan,2009,7,Aeromonas,5.533333,0
Pakistan,2009,8,Aeromonas,11.07143,2.5
Pakistan,2009,9,Aeromonas,2,1.5
Pakistan,2009,10,Aeromonas,5.25,2
Pakistan,2009,11,Aeromonas,3,0
Pakistan,2009,12,Aeromonas,4,4
Pakistan,2010,1,Aeromonas,3.083333,2.4
Pakistan,2010,2,Aeromonas,8.875,0
Pakistan,2010,3,Aeromonas,9.910714,2.5
Pakistan,2010,4,Aeromonas,6.696429,3
Pakistan,2010,5,Aeromonas,3.090909,6
Pakistan,2010,6,Aeromonas,8.442857,3
Pakistan,2010,7,Aeromonas,3.1,1
Pakistan,2010,8,Aeromonas,4.935714,1.666667
Pakistan,2010,9,Aeromonas,5.622378,2.333333
Pakistan,2010,10,Aeromonas,2,3.75
Pakistan,2010,11,Aeromonas,5.2,2
Pakistan,2010,12,Aeromonas,10.75,2
Pakistan,2011,1,Aeromonas,14.05397,7.666667
Pakistan,2011,2,Aeromonas,9.705628,7.6
Pakistan,2011,3,Aeromonas,0,0
Pakistan,2008,3,C coli or jejuni,10.53333,7.375
Pakistan,2008,4,C coli or jejuni,18.71681,0
Pakistan,2008,5,C coli or jejuni,13.00444,7.333333
Pakistan,2008,6,C coli or jejuni,7.948718,2.25
Pakistan,2008,7,C coli or jejuni,17.92857,4.142857
Pakistan,2008,8,C coli or jejuni,9.373626,3
Pakistan,2008,9,C coli or jejuni,10.29524,2.5
Pakistan,2008,10,C coli or jejuni,4.233333,0
Pakistan,2008,11,C coli or jejuni,1.25,0
Pakistan,2008,12,C coli or jejuni,2,1
Pakistan,2009,1,C coli or jejuni,6.125,3
Pakistan,2009,2,C coli or jejuni,9.4,1
Pakistan,2009,3,C coli or jejuni,2.366667,1
Pakistan,2009,4,C coli or jejuni,3.290909,1.5
Pakistan,2009,5,C coli or jejuni,11.77381,4.8
Pakistan,2009,6,C coli or jejuni,3.833333,2.7
Pakistan,2009,7,C coli or jejuni,8.433333,1
Pakistan,2009,8,C coli or jejuni,6.842857,4.5
Pakistan,2009,9,C coli or jejuni,1,1.5
Pakistan,2009,10,C coli or jejuni,2.410714,0
Pakistan,2009,11,C coli or jejuni,4,1.5
Pakistan,2009,12,C coli or jejuni,2,1
Pakistan,2010,1,C coli or jejuni,14.66667,3.4
Pakistan,2010,2,C coli or jejuni,7.125,4.5
Pakistan,2010,3,C coli or jejuni,7.910714,1.166667
Pakistan,2010,4,C coli or jejuni,3.410714,4
Pakistan,2010,5,C coli or jejuni,10.67626,1
Pakistan,2010,6,C coli or jejuni,10.24286,3
Pakistan,2010,7,C coli or jejuni,9.6,1.2
Pakistan,2010,8,C coli or jejuni,6.971429,1.666667
Pakistan,2010,9,C coli or jejuni,8.986014,4.666667
Pakistan,2010,10,C coli or jejuni,7.466667,8
Pakistan,2010,11,C coli or jejuni,5.9,2
Pakistan,2010,12,C coli or jejuni,7.75,4
Pakistan,2011,1,C coli or jejuni,15.24127,5.333333
Pakistan,2011,2,C coli or jejuni,17.10967,5.8
Pakistan,2011,3,C coli or jejuni,1,0
Pakistan,2008,3,Shigella,14.96667,5.375
Pakistan,2008,4,Shigella,7.678571,3
Pakistan,2008,5,Shigella,7.871795,3
